くぐる
くさ,草
くさい,臭い
くさり,鎖
くさる,腐る
くし,櫛
くじ,～を引く
くじびき
くしゃみ
くじょう,苦情
くしん,苦心
くず,屑
くすぐったい
くずす,崩す
くすり,薬
くすりゆび,薬指
くずれる,崩れる
くせ,癖
くだ,管
ぐたい,具体
くだく,砕く
くだける,砕ける
くださる,下さる
くたびれる
くだもの,果物
くだらない
くだり,下り
くだる,下る
くち,口
ぐち,愚痴
くちずさむ,口ずさむ
くちばし
くちびる,唇
くちべに,口紅
くちる,朽ちる
くつ,靴
くつう,苦痛
くつがえす,覆す
くっきり
くつした,靴下
くっせつ,屈折
くっつく
くっつける
ぐっすり
ぐっと
くどい
くとうてん,句読点
くに,国
くばる,配る
くび,首
くびかざり,首飾り
くびわ,首輪
くふう,工夫
くぶん,区分
くべつ,区別
くみ,組
くみあい,組合
くみあわせ,組み合わせ
くみこむ,組み込む
くみあわせる,組み合わせる
くみたてる,組み立てる
くむ,組む
くむ,汲む,酌む
くも,雲
くもり,曇り
くもる,曇る
くやしい,悔しい
くやむ,悔やむ
くら,蔵
くらい,位
くらい,暗い
くらし,暮らし
クラッシック
クラス
くらす,暮らす
グラス
クラブ
グラフ
くらべる,比べる
グラム
グランド
クリーニング
クリーム
くりかえす,繰り返す
クリスマス
くる,来る
狂う,狂う
グループ
くるしい,苦しい
くるしむ,苦しむ
くるしめる,苦しめる
くるま,車
くるむ
くれ,暮れ
グレー
クレーン
くれぐれも
くれる
くれる,暮れる
くろ,黒
くろい,黒い
くろう,苦労
くろうと,玄人
くろじ,黒字
くわえる,加える
くわえる
くわしい,詳しい
くわわる,加わる
くん,訓
ぐん,軍
ぐん,郡
ぐん,群
ぐんかん,軍艦
ぐんじ,軍事
くんしゅ,君主
ぐんしゅう,群集,群衆
ぐんたい,軍隊
ぐんび,軍備
くんれん,訓練
ぐんぷく,軍服
け,毛,hair
け,毛,wool
げ,下
けい,刑
けい,計
げい,芸
けいい,敬意
けいい,経緯
けいえい,経営
けいか,経過
けいかい,軽快
けいかい,警戒
けいかく,計画
けいかん,警官
けいき,景気
けいき,計器
けいき,契機
けいぐ,敬具
けいけん,経験
けいげん,軽減
けいこ,稽古
けいご,敬語
けいこう,傾向
けいこうとう,蛍光灯
けいこく,警告
けいさい,掲載
けいざい,経済
けいさつ,警察
けいさん,計算
けいじ,掲示
けいじ,刑事
けいしき,形式
けいしゃ,傾斜
げいじゅつ,芸術
けいせい,形成
けいせい,形勢
けいぞく,継続
けいそつ,軽率
けいたい,携帯
けいたい,形態
けいと,毛糸
けいど,経度
けいとう,系統
げいのう,芸能
けいば,競馬
けいばつ,刑罰
けいひ,経費
けいび,警備
けいぶ,警部
けいべつ,軽蔑
けいやく,契約
けいゆ,経由
けいようし,形容詞
けいようどうし,形容動詞
けいれき,経歴
けいろ,経路
けが,怪我
けがらわしい
げか,外科
けがわ,毛皮
げき,劇
げきじょう,劇場
げきぞう,激増
げきだん,劇団
げきれい,激励
けさ,今朝
けしき,景色
けしゴム,消しゴム
げしゃ,下車
げしゅく,下宿
げじゅん,下旬
けしょう,化粧
げすい,下水
けずる,削る
げた,下駄
けだもの,獣
けつあつ,血圧
けつい,決意
けつえき,血液
けっか,結果
けっかく,結核
けっかん,欠陥
けっかん,血管
けつぎ,決議
げっきゅう,月給
けっきょく,結局
けっこう,結構
けっこう,決行
けつごう,結合
けっこん,結婚
けっさく,傑作
けっさん,決算
けっして,決して
げっしゃ,月謝
けっしょう,決勝
けっしょう,結晶
けっしん,決心
けっせい,結成
けっせき,欠席
けっそく,結束
げっそり
けつだん,決断
けってい,決定
けってん,欠点
げっぷ,月賦
けつぼう,欠乏
げつまつ,月末
げつよう,げつ,月曜,月
けつろん,結論
けとばす,蹴飛ばす
けなす
けはい,気配
げひん,下品
けむい,煙い
けむたい,煙たい
けむり,煙
けむる,煙る
けもの,獣
けらい,家来
げり,下痢
ける,蹴る
けわしい,険しい
けんい,権威
げんいん,原因
けんか,喧嘩
けんかい,見解
げんかい,限界
けんがく,見学
げんかん,玄関
げんき,元気
けんきゅう,研究
けんきょ,謙虚
けんぎょう,兼業
げんきん,現金
げんけい,原形,原型
けんげん,権限
げんご,言語
けんこう,健康
げんこう,原稿
げんこう,現行
けんさ,検査
けんざい,健在
げんざい,現在
げんさく,原作
げんさん,原産
けんじ,検事
げんし,原始
げんし,原子
げんじつ,現実
げんしゅ,元首
けんしゅう,研修
げんじゅう,厳重
げんしょ,原書
けんしょう,懸賞
げんしょう,現象
げんしょう,減少
げんじょう,現状
けんせつ,建設
けんぜん,健全
げんそ,元素
げんぞう,現像
げんそく,原則
けんそん,謙遜
げんだい,現代
けんち,見地
げんち,現地
けんちく,建築
けんちょう,県庁
げんてい,限定
げんてん,原点
げんてん,原典
げんてん,減点
げんど,限度
けんとう,見当
けんとう,検討
げんに,現に
げんば,現場
げんばく,原爆
けんびきょう,顕微鏡
けんぶつ,見物
げんぶん,原文
けんぽう,憲法
げんみつ,厳密
けんめい,賢明
けんめい,懸命
けんやく,倹約
げんゆ,原油
けんよう,兼用
けんり,権利
げんり,原理
げんりょう,原料
けんりょく,権力
げんろん,言論
こい,恋
こい,濃い
ごい,語彙
こいしい,恋しい
こいする,恋する
こいびと,恋人
こうい,好意
こうい,行為
ごうい,合意
こういん,行員
ごういん,強引
こううん,幸運
こうえき,交易
こうえん,公園
こうえん,講演
こうえん,公演
こうか,効果
こうか,硬貨
こうか,高価
ごうか,豪華
こうかい,後悔
こうかい,公開
こうかい,航海
こうがい,郊外
こうがい,公害
こうがく,工学
ごうかく,合格
こうかん,交換
こうぎ,講義
こうぎ,抗議
ごうぎ,合議
こうきゅう,高級
こうきょ,皇居
こうきょう,公共
こうきょう,好況
こうぎょう,工業
こうぎょう,鉱業
こうぎょう,興業
こうくう,航空
こうけい,光景
こうげい,工芸
ごうけい,合計
こうげき,攻撃
こうけん,貢献
こうげん,高原
こうご,交互
こうこう,孝行
こうこう,高校
こうこうと,煌々と
こうこがく,考古学
こうこく,広告
こうさ,交差
こうさい,交際
こうさく,工作
こうさく,耕作
こうさてん,交差点
こうざん,鉱山
こうし,講師
こうじ,工事
こうしき,公式
こうじつ,口実
こうして
こうしゃ,校舎
こうしゃ,後者
こうしゅう,公衆
こうしゅう,講習
こうじゅつ,口述
こうじょ,控除
こうしょう,交渉
こうしょう,高尚
こうじょう,こうば,工場
こうじょう,向上
こうしん,行進
こうしんりょう,香辛料
こうすい,香水
こうすい,降水
こうずい,洪水
こうせい,公正
こうせい,構成
ごうせい,合成
こうせき,功績
こうせん,光線
こうぜん,公然
こうそう,高層
こうそう,抗争
こうそう,構想
こうぞう,構造
こうそく,高速
こうそく,拘束
こうたい,交替
こうたい,後退
こうたく,光沢
こうだん,公団
こうち,耕地
こうちゃ,紅茶
こうちょう,好調
こうつう,交通
こうつうきかん,交通機関
こうてい,校庭
こうてい,肯定
こうど,高度
こうとう,高等
こうとう,口頭
こうどう,行動
こうどう,講堂
ごうとう,強盗
ごうどう,合同
こうとうがっこう,高等学校
こうどく,講読
こうどく,購読
こうにゅう,購入
こうにん,公認
こうねつひ,光熱費
こうはい,後輩
こうはい,荒廃
こうばい,購買
こうばん,交番
こうひょう,公表
こうひょう,好評
こうふ,交付
こうふく,幸福
こうふく,降伏
こうぶつ,鉱物
こうふん,興奮
こうへい,公平
こうほ,候補
こうぼ,公募
こうみょう,巧妙
こうむ,公務
こうもく,項目
こうよう,公用
こうよう,紅葉
こうり,小売
ごうり,合理
こうりつ,効率
こうりつ,公立
こうりゅう,交流
ごうりゅう,合流
こうりょ,考慮
こうりょく,効力
こえ,声
ごえい,護衛
こえる,越える,超える
ごえんりょなく,ご遠慮なく
コース
コーチ
コート,coat
コート,court
コード
コーナー
コーヒー
コーラス
こおり,氷
ごかい,誤解
ごがく,語学
こがす,焦がす
こがら,小柄
こぎって,小切手
こきゅう,呼吸
こきょう,故郷
こぐ,漕ぐ
ごく,極
ごく,語句
こくおう,国王
こくご,国語
こくさい,国際
こくさん,国産
こくせき,国籍
こくてい,国定
こくど,国土
こくはく,告白
こくばん,黒板
こくふく,克服
こくぼう,国防
こくみん,国民
こくもつ,穀物
こくゆう,国有
ごくらく,極楽
こくりつ,国立
こくれん,国連
ごくろうさま,ご苦労様
こげちゃ,こげ茶
こげる,焦げる
ごげん,語源
ここ
ここ,個々
ごご,午後
こごえる,凍える
ここち,心地
ここのか,九日
ここのつ,九つ
こころ,心
こころあたり,心当たり
こころえ,心得
こころえる,心得る
こころがけ,心掛け
こころがける,心掛ける
こころざし,志
こころざす,志す
こころづよい,心強い
こころぼそい,心細い
こころみ,試み
こころみる,試みる
こころよい,快い
ごさ,誤差
ございます
こし,腰
こじ,孤児
こしかけ,腰掛け
こしかける,腰掛ける
ごじゅうおん,五十音
こしょう,故障
こしょう,胡椒
こじん,個人
こじん,故人
こす,越す,超す
こす,越す,引っ越す
こずえ,梢
こする,擦る
こせい,個性
こせき,戸籍
こぜに,小銭
ごぜん,午前
ごぞんじですか,ご存知ですか
こたい,固体
こだい,古代
こたえ,答え
こたえる,答える
こたつ
こだわる
ごちそう,ご馳走
ごちそうさま,ご馳走様でした
こちょう,誇張
こちら,こっち
こちらこそ
こつ,～をつかむ
こっか,国家
こっかい,国会
こづかい,小遣い
こっきょう,国境
コック
こっけい,滑稽
こっこう,国交
こっせつ,骨折
こっそり
こづつみ,小包
こっとうひん,骨董品
コップ
こてい,固定
こてん,古典
こと,事
こと,琴
ことがら,事柄
こどく,孤独
ことごとく
ことし,今年
ことづける,言付ける
ことづて,言付て
ことなる,異なる
ことに,殊に
ことによると
ことば,言葉
ことばづかい,言葉遣い
こども,子供
ことり,小鳥
ことわざ,諺
ことわる,断る
こな,こ,粉
こなごな,粉々
この
このあいだ,こないだ
このごろ
このましい,好ましい
このみ,好み
このむ,好む
ごはん,御飯
ごばん,碁盤
コピー
ごぶさた,ご無沙汰
こべつ,個別
こぼす
こぼれる
こまかい,細かい
ごまかす
こまやか,細やか
こまる,困る
コマーシャル
ごみ
コミュニケーション
こむ,混む,込む
ゴム
こむぎ,小麦
こめ,米
こめる,込める
ごめん,御免
ごめんください,御免ください
ごめんなさい,御免なさい
コメント
こもる
こや,小屋
こゆう,固有
こゆび,小指
こよう,雇用
こよみ,暦
こらえる
ごらく,娯楽
こらす,凝らす
ごらん,御覧
ごらんなさい,御覧なさい
こりつ,孤立
こりる,懲りる
こる,凝る
コレクション
これら
ころ,頃
ころがす,転がす
ころがる,転がる
ころす,殺す
ころぶ,転ぶ
こわい,怖い
こわす,壊す
こわれる,壊れる
こん,紺
こんかい,今回
こんき,根気
こんきょ,根拠
コンクール
コンクリート
こんけつ,混血
こんご,今後
こんごう,混合
コンサート
こんざつ,混雑
コンセント
コンタクト
こんだて,献立
こんちゅう,昆虫
こんてい,根底
コンテスト
こんど,今度
こんどう,混同
こんなん,困難
こんぽん,根本
こんやく,婚約
こんらん,混乱
さ,差
さ
さあ
サークル
サービス
さい,際
ざい,財
さいかい,再会
さいがい,災害
ざいがく,在学
さいきん,最近
さいきん,細菌
さいく,細工
さいくつ,採掘
サイクル
さいけつ,採決
さいけん,再建
さいげん,再現
ざいげん,財源
さいご,最後
ざいこ,在庫
さいこう,最高
さいさん,再三
さいさん,採算
ざいさん,財産
さいじつ,祭日
さいしゅう,採集
さいしゅう,最終
さいしょ,最初
サイズ
さいせい,再生
ざいせい,財政
さいぜん,最善
さいそく,催促
さいたく,採択
さいちゅう,最中
さいてい,最低
さいてん,採点
さいなん,災難
さいのう,才能
さいばい,栽培
さいはつ,再発
さいばん,裁判
さいふ,財布
さいほう,裁縫
さいぼう,細胞
ざいもく,材木
さいよう,採用
ざいりょう,材料
サイレン
さいわい,幸い
サイン
さえぎる,遮る
さえずる
さえる,冴える
さお,竿
さか,坂
さかい,境
さかえる,栄える
さがく,差額
さかさ,逆さ
さかさま,逆様
さがす,捜す,探す
さかずき,杯
さかだち,逆立ち
さかな,魚
さかのぼる
さかば,酒場
さからう,逆らう
さかり,盛り
さがる,下がる
さかん,盛ん
さき,先
さきおととい
さきに,先に,以前
さぎ,詐欺
さきほど,先程
さぎょう,作業
さく,咲く
さく,裂く
さく,作
さく,策
さく,柵
さくいん,索引
さくげん,削減
さくご,錯誤
さくしゃ,作者
さくじょ,削除
さくせい,作成,作製
さくせん,作戦
さくひん,作品
さくぶん,作文
さくもつ,作物
さくら,桜
さぐる,探る
さけ,酒
さけび,叫び
さけぶ,叫ぶ
さける,裂ける
さける,避ける
さげる,下げる
ささえる,支える
ささげる,捧げる
ささやく,囁く
ささる,刺さる
さじ
さしあげる,差し上げる
さしかかる
ざしき,座敷
さしず,指図
さしだす,差し出す
さしつかえ,差し支え
さしつかえる,差し支える
さしひき,差し引き
さしひく,差し引く
さしみ,刺身
さす,刺す,差す,指す,注す,射す
さすが,流石
さずける,授ける
さする,擦る
ざせき,座席
さぞ,さぞや・さぞかし
さそう,誘う
さだまる,定まる
さだめる,定める
ざだんかい,座談会
さつ,札
ざつ,雑
さつえい,撮影
ざつおん,雑音
さっか,作家
ざっか,雑貨
さっかく,錯覚
さっき
さっきょく,作曲
さっさと
ざっし,雑誌
さつじん,殺人
さっする,察する
さっそく,早速
ざつだん,雑談
さっと
ざっと
さっぱり
さっぱりする
さて
さとう,砂糖
さとる,悟る
さなか,最中
さばく,砂漠
さばく,裁く
さび,錆び
さびしい,寂しい
ざひょう,座標
さびる,錆びる
ざぶとん,座布団
さべつ,差別
さほう,作法
さほど
サボる
さま,様
さまざま,様々
さます,冷ます
さます,覚ます
さまたげる,妨げる
さむい,寒い
さむけ,寒気
さむらい,侍
さめる,冷める
さめる,覚める
さも
さゆう,左右
さよう,作用
さようなら
さら,皿
さらいげつ,再来月
さらいしゅう,再来週
さらいねん,再来年
サラダ
さらに,更に
サラリーマン
さる,去る
さる,猿
さわがしい,騒がしい
さわぎ,騒ぎ
さわやか
さわる,触る
さわる,障る
さん,三
さん,酸
さんか,参加
さんか,酸化
さんかく,三角
さんがく,山岳
さんぎいん,参議院
さんきゅう,産休
サンキュー
さんぎょう,産業
ざんきん,残金
さんご,産後
さんこう,参考
ざんこく,残酷
さんしゅつ,産出
さんしょう,参照
さんじょう,参上
さんすう,算数
さんせい,賛成
さんせい,酸性
さんそ,酸素
ざんだか,残高
サンタクロース
サンダル
さんち,産地
サンドイッチ
ざんねん,残念
さんばし,桟橋
さんび,賛美
さんぷく,山腹
さんふじんか,産婦人科
さんぶつ,産物
サンプル
さんぽ,散歩
さんみゃく,山脈
さんりん,山林
しあさって,四
し,市
し,氏
し,死
し,詩
し,師
じ,字
しあい,試合
しあがり,仕上がり
しあがる,仕上がる
しあげ,仕上げ
しあげる,仕上げる
しあさって
しあわせ,幸せ
しいく,飼育
シーズン
シーツ
しいて,強いて
シート
ジーパン
しいれる,仕入れる
しいる,強いる
じいん,寺院
しいんと
ジーンズ
じえい,自衛
ジェットき,ジェット機
しお,塩
しお,潮
しおからい,塩辛い
しか,歯科
じが,自我
しかい,司会
しがい,市街
しかく,四角
しかく,資格
しかく,視覚
じかく,自覚
しかけ,仕掛け
しかける,仕掛ける
しかし
しかしながら
しかた,仕方
しかたがない,仕方がない
じかに,直に
しかも
しかる,叱る
じかん,時間
じかんわり,時間割
しき,式
しきたり,四季
しき,指揮
じき,直
じき,時期
じき,磁気
じき,磁器
しきさい,色彩
しきじょう,式場
しきち,敷地
しきたり
しきゅう,支給
しきゅう,至急
じぎょう,事業
しきりに
しきる,仕切る
しきん,資金
しくじる,敷く
じく,軸
しくじる
しくみ,仕組み
しけい,死刑
しげき,刺激
しける,湿気る
しげる,茂る
しけん,試験
しげん,資源
じけん,事件
じこ,事故
じこ,自己
しこう,施行
しこう,思考
しこう,志向
しこう,嗜好
じこう,事項
じこく,時刻
じこくひょう,時刻表
じごく,地獄
しごと,仕事
じさ,時差
じざい,自在
しさつ,視察
じさつ,自殺
しさん,資産
じさん,持参
しじ,指示
しじ,支持
じじつ,事実
じしゃく,磁石
ししゃごにゅう,四捨五入
じしゅ,自主
じしゅ,自首
ししゅう,刺繍
しじゅう,始終
じしゅう,自習
ししゅつ,支出
じしょ,辞書
しじょう,市場
じじょう,事情
じしょく,辞職
しじん,詩人
じしん,自信
じしん,自身
じしん,地震
しずか,静か
しずく,雫
システム
しずまる,静まる
しずむ,沈む
しずめる,沈める
しせい,姿勢
しせつ,施設
しぜんかがく,自然科学
しぜん,自然
じぜん,事前
しそう,思想
しそく,子息
じそく,時速
じぞく,持続
しそん,子孫
じそんしん,自尊心
した,下
した,舌
したい,死体
しだい,次第
じたい,事態
じたい,字体
じたい,辞退
じだい,時代
したう,慕う
したがう,従う
したがき,下書き
したがって,従って
したぎ,下着
したく,支度
じたく,自宅
したごころ,下心
したじ,下地
したしい,親しい
したしむ,親しむ
したしらべ,下調べ
したてる,仕立てる
したどり,下取り
したび,下火
したまち,下町
しち,七
じち,自治
しつ,質
じつ,実
じっか,実家
しっかく,失格
しっかり
じっかん,実感
しつぎ,質疑
しっきゃく,失脚
しつぎょう,失業
じつぎょうか,実業家
シック
じっくり
しつけ,躾
しっけ,湿気
しつける,躾る
じっけん,実験
じつげん,実現
しつこい,しつこい
じっこう,実行
じっさい,実際
じっし,実施
じっしつ,実質
じっしゅう,実習
じつじょう,実情
じっせき,実績
じっせん,実践
しっそ,質素
じったい,実態
しっちょう,失調
しっと,嫉妬
しつど,湿度
じっと
じつに,実に
じつは,実は
しっぱい,失敗
じっぴ,実費
しっぴつ,執筆
じつぶつ,実物
しっぽ
しつぼう,失望
しつもん,質問
じつよう,実用
じつりょく,実力
しつれい,失礼
しつれいします,失礼します
しつれいしました,失礼しました
じつれい,実例
しつれん,失恋
してい,指定
してき,指摘
してつ,私鉄
してん,支店
してん,視点
じてん,辞典
じてん,自転
じてんしゃ,自転車
しどう,指導
じどう,自動
じどう,児童
じどうし,自動詞
じどうしゃ,自動車
しとやかな
しなやか,品
しなびる
しなもの,品物
シナリオ
しなやか
しにょう,し尿
しぬ,死ぬ
じぬし,地主
しのぐ,凌ぐ
しば,芝
しはい,支配
しばい,芝居
しばしば
しはつ,始発
しばふ,芝生
しはらい,支払
しはらう,支払う
しばらく
しばる,縛る
じばん,地盤
じびか,耳鼻科
じびき,字引
しびれる
しぶい,渋い
しぶつ,私物
しぶとい
じぶん,自分
しへい,紙幣
しほう,司法
しぼう,死亡
しぼう,脂肪
しぼう,志望
しぼむ
しぼる,絞る
しほん,資本
しまい,島
しまった,縞
しまい,終わり｣
しまい,姉妹
しまう,終わる
しまつ,始末
しまった
しまる,閉まる
じまん,自慢
じみ,地味
しみじみ
しみる,染みる
しみる,滲みる
しみん,市民
じむ,事務
しめい,氏名
しめい,使命
しめきり,締め切り
しめきる,締め切る
しめす,示す
しめた
しめる,占める
しめる,湿る
しめる,閉める
しめる,締める
じめん,地面
じもと,地元
しや,視野
しゃかい,社会
しゃかいがくかがく,社会科学
しゃがむ
じゃく,弱
じゃぐち,蛇口
じゃくてん,弱点
しゃこ,車庫
しゃこう,社交
しゃしょう,車掌
しゃしん,写真
ジャズ
しゃせい,写生
しゃせつ,社説
しゃぜつ,謝絶
しゃたく,社宅
シャツ
じゃっかん,若干
しゃっきん,借金
しゃっくり
シャッター
しゃぶる
しゃべる
じゃま,邪魔
しゃみせん,三味線
しゃめん,斜面
じゃり,砂利
しゃりん,車輪
しゃれ,洒落
しゃれる,洒落る
ジャム
シャワー
じゃんけん
ジャンパー
ジャンプ
ジャンボ
ジャンル
しゅ,主
しゅ,種
しゆう,私有
しゅう,週
しゅう,州
しゅう,衆
じゆう,自由
じゅう,十
じゅう,銃
じゅう,住
しゅうい,周囲
しゅうえき,収益
しゅうかい,集会
しゅうかい,集会
しゅうかく,収穫
しゅうがく,修学
しゅうかん,週間
しゅうかん,習慣
しゅうき,周期
しゅうぎいん,衆議院
じゅうきょ,住居
しゅうきょう,宗教
しゅうぎょう,就業
じゅうぎょういん,従業員
しゅうきん,集金
しゅうけい,集計
しゅうげき,襲撃
しゅうごう,集合
しゅうし,収支
しゅうし,終始
しゅうし,修士
しゅうじ,習字
じゅうし,重視
じゅうじ,従事
しゅうじつ,終日
じゅうじつ,充実
しゅうしゅう,収集
じゅうしょ,住所
しゅうしょく,就職
しゅうしょく,修飾
じゅうじろ,十字路
ジュース
しゅうせい,修正
しゅうぜん,修繕
じゅうたい,重体
じゅうたい,渋滞
じゅうだい,重大
じゅうたく,住宅
しゅうだん,集団
じゅうたん
しゅうちゃく,しゅうじゃく,執着
しゅうちゅう,集中
しゅうてん,終点
じゅうてん,重点
じゅうなん,柔軟
しゅうにゅう,収入
しゅうにん,就任
じゅうふく,重複
じゅうぶん,十分
しゅうへん,周辺
じゅうみん,住民
じゅうやく,重役
しゅうよう,収容
じゅうよう,重要
じゅうらい,従来
しゅうり,修理
しゅうりょう,終了
しゅうりょう,修了
じゅうりょう,重量
じゅうりょく,重力
しゅえい,守衛
しゅえん,主演
しゅかん,主観
しゅぎ,主義
しゅぎょう,修行
じゅぎょう,授業
じゅく,塾
しゅくが,祝賀
じゅくご,熟語
しゅくじつ,祝日
しゅくしょう,縮小
しゅくだい,宿題
しゅくはく,宿泊
しゅくめい,宿命
しゅげい,手芸
しゅけん,主権
じゅけん,受験
しゅご,主語
しゅさい,主催
しゅざい,取材
しゅし,趣旨
しゅじゅ,種々
しゅじゅつ,手術
しゅしょう,首相
しゅしょく,主食
しゅじん,主人
しゅじんこう,主人公
しゅたい,主体
しゅだい,主題
しゅだん,手段
しゅちょう,主張
しゅつえん,出演
しゅっきん,出勤
しゅっけつ,出血
しゅつげん,出現
じゅつご,述語
しゅっさん,出産
しゅっしゃ,出社
しゅっせい,出生
しゅつじょう,出場
しゅっしん,出身
しゅっせ,出世
しゅっせき,出席
しゅつだい,出題
しゅっちょう,出張
しゅつどう,出動
しゅっぱつ,出発
しゅっぱん,出版
しゅっぴ,出費
しゅっぴん,出品
しゅと,首都
しゅどう,主導
しゅにん,主任
しゅのう,首脳
しゅび,守備
しゅふ,主婦
しゅほう,手法
しゅみ,趣味
じゅみょう,寿命
じゅもく,樹木
しゅやく,主役
しゅよう,主要
じゅよう,需要
じゅりつ,樹立
しゅるい,種類
じゅわき,受話器
じゅん,順
しゅんかん,瞬間
じゅんかん,循環
じゅんきゅう,準急
じゅんさ,巡査
じゅんじゅん,順々
じゅんじょ,順序
じゅんじょう,純情
じゅんすい,純粋
じゅんじる,じゅんずる,準じる,準ずる
じゅんちょう,順調
じゅんばん,順番
しよう,使用
しよう,私用
しよう,仕様
しょうがない,小
しょう,章
しょう,賞
じょう,上
じょう,情
じょうい,上位
じょうえん,上演
しょうか,消化
じょうか,城下
しょうかい,紹介
しょうがい,障害
しょうがい,生涯
しょうがくきん,奨学金
しょうがくせい,小学生
しょうがつ,正月
しょうがっこう,小学校
しょうがない
しょうぎ,将棋
じょうき,蒸気
じょうぎ,定規
じょうきゃく,乗客
じょうきゅう,上級
しょうきょ,消去
しょうぎょう,商業
じょうきょう,上京
じょうきょう,状況
しょうきょくてき,消極的
しょうきん,賞金
じょうくう,上空
じょうげ,上下
しょうげき,衝撃
しょうげん,証言
じょうけん,条件
しょうこ,証拠
しょうご,正午
しょうごう,照合
しょうさい,詳細
しょうじ,障子
じょうし,上司
しょうじき,正直
じょうしき,常識
しょうしゃ,商社
じょうしゃ,乗車
じょうじゅん,上旬
しょうじょ,少女
しょうしょう,少々
しょうじょう,症状
じょうしょう,上昇
しょうじる,生じる,生ずる
しょうしん,昇進
じょうず,上手
しょうすう,少数
しょうする,称する
じょうせい,情勢
しょうせつ,小説
しょうそく,消息
しょうたい,招待
しょうたい,正体
じょうたい,状態
しょうだく,承諾
じょうたつ,上達
じょうだん,冗談
しょうち,承知
じょうちょ,じょうしょ,情緒
しょうちょう,象徴
しょうてん,商店
しょうてん,焦点
じょうとう,上等
しょうどく,消毒
しょうとつ,衝突
しょうにか,小児科
しようにん,使用人
しょうにん,商人
しょうにん,証人
しょうにん,承認
じょうねつ,情熱
しょうねん,少年
しょうはい,勝敗
しょうばい,商売
じょうはつ,蒸発
しょうひ,消費
しょうひん,商品
しょうひん,賞品
じょうひん,上品
しょうぶ,勝負
じょうぶ,丈夫
しょうべん,小便
じょうほ,譲歩
しょうぼう,消防
しょうぼうしょ,消防署
じょうほう,情報
しょうみ,正味
しょうめい,証明
しょうめい,照明
しょうめん,正面
しょうもう,消耗
じょうやく,条約
しょうゆ,醤油
しょうらい,将来
しょうり,勝利
じょうりく,上陸
しょうりゃく,省略
じょうりゅう,蒸留
しょうれい,奨励
ショー
じょおう,女王
じょがい,除外
しょきゅう,初級
じょきょうじゅ,助教授
しょく,職
しょくいん,職員
しょくえん,食塩
しょくぎょう,職業
しょくじ,食事
しょくたく,食卓
しょくどう,食堂
しょくにん,職人
しょくば,職場
しょくひん,食品
しょくぶつ,植物
しょくみんち,植民地
しょくむ,職務
しょくもつ,食物
しょくよく,食欲
しょくりょう,食料,食糧
しょくん,諸君
じょげん,助言
じょこう,徐行
しょさい,書斎
しょざい,所在
しょじ,所持
じょし,女子
じょし,女史
じょし,助詞
じょしゅ,助手
しょじゅん,初旬
じょじょに,徐々に
じょせい,女性
しょせき,書籍
しょぞく,所属
しょち,処置
しょっき,食器
ショック
しょっちゅう
ショップ
しょてい,所定
しょてん,書店
しょどう,書道
じょどうし,助動詞
しょとく,所得
しょばつ,処罰
しょはん,初版
しょひょう,書評
しょぶん,処分
しょほ,初歩
しょみん,庶民
しょむ,庶務
しょめい,署名
しょもつ,書物
しょゆう,所有
じょゆう,女優
しょり,処理
しょるい,書類
しらが,白髪
しらせ,知らせ
しらせる,知らせる
しらべ,調べ
しらべる,調べる
しり,尻
しりあい,知り合い
シリーズ
しりつ,私立
じりつ,自立
しりょう,資料
しれい,指令
しろい,白い
しろうと,素人
しんか,進化
しんがく,進学
じんかく,人格
しんかんせん,新幹線
しんぎ,審議
しんくう,真空
しんけい,神経
しんけん,真剣
しんこう,信仰
しんこう,進行
しんこう,新興
しんこう,振興
しんごう,信号
じんこう,人口
じんこう,人工
しんこく,深刻
しんこく,申告
しんこん,新婚
しんさ,審査
じんざい,人材
しんさつ,診察
しんし,紳士
じんじ,人事
しんじつ,真実
しんじゃ,信者
じんじゃ,神社
しんじゅ,真珠
じんしゅ,人種
しんしゅつ,進出
しんじょう,心情
しんじる,しんずる,信じる,信ずる
しんしん,心身
しんじん,新人
しんせい,申請
しんせい,神聖
じんせい,人生
しんせき,親戚
しんせつ,親切
しんせん,新鮮
しんぜん,親善
しんそう,真相
しんぞう,心臓
じんぞう,人造
じんそく,迅速
しんたい,身体
しんだい,寝台
じんたい,人体
しんだん,診断
しんちく,新築
しんじゅう,心中
しんちょう,身長
しんちょう,慎重
しんてい,進呈
しんてん,進展
しんでん,神殿
しんど,進度
しんどう,振動
しんにゅう,侵入
しんにゅうせい,新入生
しんにん,信任
しんぱい,心配
しんぱん,審判
しんぴ,神秘
じんぶつ,人物
しんぶん,新聞
じんぶんかがく,人文科学
しんぽ,進歩
しんぼう,辛抱
じんみん,人民
じんめい,人命
しんや,深夜
しんゆう,親友
しんよう,信用
しんらい,信頼
しんり,心理
しんり,真理
しんりゃく,侵略
しんりょう,診療
しんりん,森林
しんるい,親類
じんるい,人類
しんろ,進路
しんわ,神話
す,巣
す,酢
ず,図
すい,粋
すいえい,水泳
すいげん,水源
すいさん,水産
すいじ,炊事
すいじゅん,水準
すいじょうき,水蒸気
すいしん,推進
すいせん,推薦
すいせん,水洗
すいそ,水素
すいそう,吹奏
すいそく,推測
すいちょく,垂直
スイッチ
すいてい,推定
すいてき,水滴
すいでん,水田
すいとう,水筒
すいどう,水道
ずいひつ,随筆
すいぶん,水分
